chi2cdf table of deg 1
x	chi2cdf(x)	1-chi2cdf(x)
51.78	1.000000e-00	6.208367e-13
51.77	1.000000e-00	6.239453e-13
51.76	1.000000e-00	6.271650e-13
51.75	1.000000e-00	6.303846e-13
51.74	1.000000e-00	6.336043e-13
51.73	1.000000e-00	6.368239e-13
51.72	1.000000e-00	6.400436e-13
51.71	1.000000e-00	6.433742e-13
51.70	1.000000e-00	6.465939e-13
51.69	1.000000e-00	6.499246e-13
51.68	1.000000e-00	6.532552e-13
51.67	1.000000e-00	6.565859e-13
51.66	1.000000e-00	6.599166e-13
51.65	1.000000e-00	6.633583e-13
51.64	1.000000e-00	6.666889e-13
51.63	1.000000e-00	6.701306e-13
51.62	1.000000e-00	6.735723e-13
51.61	1.000000e-00	6.770140e-13
51.60	1.000000e-00	6.804557e-13
51.59	1.000000e-00	6.838974e-13
51.58	1.000000e-00	6.873391e-13
51.57	1.000000e-00	6.908918e-13
51.56	1.000000e-00	6.944445e-13
51.55	1.000000e-00	6.979972e-13
51.54	1.000000e-00	7.015499e-13
51.53	1.000000e-00	7.051026e-13
51.52	1.000000e-00	7.087664e-13
51.51	1.000000e-00	7.123191e-13
51.50	1.000000e-00	7.159828e-13
51.49	1.000000e-00	7.196466e-13
51.48	1.000000e-00	7.233103e-13
51.47	1.000000e-00	7.269740e-13
51.46	1.000000e-00	7.307488e-13
51.45	1.000000e-00	7.344125e-13
51.44	1.000000e-00	7.381873e-13
51.43	1.000000e-00	7.419620e-13
51.42	1.000000e-00	7.457368e-13
51.41	1.000000e-00	7.495116e-13
51.40	1.000000e-00	7.533973e-13
51.39	1.000000e-00	7.572831e-13
51.38	1.000000e-00	7.610579e-13
51.37	1.000000e-00	7.649437e-13
51.36	1.000000e-00	7.689405e-13
51.35	1.000000e-00	7.728262e-13
51.34	1.000000e-00	7.767120e-13
51.33	1.000000e-00	7.807088e-13
51.32	1.000000e-00	7.847056e-13
51.31	1.000000e-00	7.887024e-13
51.30	1.000000e-00	7.928103e-13
51.29	1.000000e-00	7.968071e-13
51.28	1.000000e-00	8.009149e-13
51.27	1.000000e-00	8.049117e-13
51.26	1.000000e-00	8.091305e-13
51.25	1.000000e-00	8.132384e-13
51.24	1.000000e-00	8.173462e-13
51.23	1.000000e-00	8.215650e-13
51.22	1.000000e-00	8.257839e-13
51.21	1.000000e-00	8.300027e-13
51.20	1.000000e-00	8.342216e-13
51.19	1.000000e-00	8.384404e-13
51.18	1.000000e-00	8.427703e-13
51.17	1.000000e-00	8.469891e-13
51.16	1.000000e-00	8.513190e-13
51.15	1.000000e-00	8.557599e-13
51.14	1.000000e-00	8.600898e-13
51.13	1.000000e-00	8.644196e-13
51.12	1.000000e-00	8.688605e-13
51.11	1.000000e-00	8.733014e-13
51.10	1.000000e-00	8.777423e-13
51.09	1.000000e-00	8.822942e-13
51.08	1.000000e-00	8.867351e-13
51.07	1.000000e-00	8.912870e-13
51.06	1.000000e-00	8.958390e-13
51.05	1.000000e-00	9.003909e-13
51.04	1.000000e-00	9.050538e-13
51.03	1.000000e-00	9.096057e-13
51.02	1.000000e-00	9.142687e-13
51.01	1.000000e-00	9.189316e-13
51.00	1.000000e-00	9.237056e-13
50.99	1.000000e-00	9.283685e-13
50.98	1.000000e-00	9.331425e-13
50.97	1.000000e-00	9.379164e-13
50.96	1.000000e-00	9.426904e-13
50.95	1.000000e-00	9.474643e-13
50.94	1.000000e-00	9.523493e-13
50.93	1.000000e-00	9.572343e-13
50.92	1.000000e-00	9.621193e-13
50.91	1.000000e-00	9.670043e-13
50.90	1.000000e-00	9.718892e-13
50.89	1.000000e-00	9.768852e-13
50.88	1.000000e-00	9.818812e-13
50.87	1.000000e-00	9.868772e-13
50.86	1.000000e-00	9.919843e-13
50.85	1.000000e-00	9.969803e-13
50.84	1.000000e-00	1.002087e-12
50.83	1.000000e-00	1.007194e-12
50.82	1.000000e-00	1.012412e-12
50.81	1.000000e-00	1.017519e-12
50.80	1.000000e-00	1.022737e-12
50.79	1.000000e-00	1.027955e-12
50.78	1.000000e-00	1.033174e-12
50.77	1.000000e-00	1.038503e-12
50.76	1.000000e-00	1.043832e-12
50.75	1.000000e-00	1.049161e-12
50.74	1.000000e-00	1.054490e-12
50.73	1.000000e-00	1.059819e-12
50.72	1.000000e-00	1.065259e-12
50.71	1.000000e-00	1.070699e-12
50.70	1.000000e-00	1.076250e-12
50.69	1.000000e-00	1.081690e-12
50.68	1.000000e-00	1.087241e-12
50.67	1.000000e-00	1.092793e-12
50.66	1.000000e-00	1.098344e-12
50.65	1.000000e-00	1.104006e-12
50.64	1.000000e-00	1.109557e-12
50.63	1.000000e-00	1.115219e-12
50.62	1.000000e-00	1.120992e-12
50.61	1.000000e-00	1.126654e-12
50.60	1.000000e-00	1.132427e-12
50.59	1.000000e-00	1.138201e-12
50.58	1.000000e-00	1.144085e-12
50.57	1.000000e-00	1.149858e-12
50.56	1.000000e-00	1.155742e-12
50.55	1.000000e-00	1.161626e-12
50.54	1.000000e-00	1.167622e-12
50.53	1.000000e-00	1.173617e-12
50.52	1.000000e-00	1.179612e-12
50.51	1.000000e-00	1.185607e-12
50.50	1.000000e-00	1.191602e-12
50.49	1.000000e-00	1.197709e-12
50.48	1.000000e-00	1.203815e-12
50.47	1.000000e-00	1.210032e-12
50.46	1.000000e-00	1.216138e-12
50.45	1.000000e-00	1.222356e-12
50.44	1.000000e-00	1.228684e-12
50.43	1.000000e-00	1.234901e-12
50.42	1.000000e-00	1.241229e-12
50.41	1.000000e-00	1.247558e-12
50.40	1.000000e-00	1.253997e-12
50.39	1.000000e-00	1.260325e-12
50.38	1.000000e-00	1.266764e-12
50.37	1.000000e-00	1.273204e-12
50.36	1.000000e-00	1.279754e-12
50.35	1.000000e-00	1.286304e-12
50.34	1.000000e-00	1.292855e-12
50.33	1.000000e-00	1.299516e-12
50.32	1.000000e-00	1.306066e-12
50.31	1.000000e-00	1.312839e-12
50.30	1.000000e-00	1.319500e-12
50.29	1.000000e-00	1.326272e-12
50.28	1.000000e-00	1.333045e-12
50.27	1.000000e-00	1.339817e-12
50.26	1.000000e-00	1.346701e-12
50.25	1.000000e-00	1.353584e-12
50.24	1.000000e-00	1.360467e-12
50.23	1.000000e-00	1.367462e-12
50.22	1.000000e-00	1.374345e-12
50.21	1.000000e-00	1.381451e-12
50.20	1.000000e-00	1.388445e-12
50.19	1.000000e-00	1.395550e-12
50.18	1.000000e-00	1.402656e-12
50.17	1.000000e-00	1.409872e-12
50.16	1.000000e-00	1.417089e-12
50.15	1.000000e-00	1.424305e-12
50.14	1.000000e-00	1.431633e-12
50.13	1.000000e-00	1.438849e-12
50.12	1.000000e-00	1.446288e-12
50.11	1.000000e-00	1.453615e-12
50.10	1.000000e-00	1.461054e-12
50.09	1.000000e-00	1.468492e-12
50.08	1.000000e-00	1.476042e-12
50.07	1.000000e-00	1.483591e-12
50.06	1.000000e-00	1.491141e-12
50.05	1.000000e-00	1.498801e-12
50.04	1.000000e-00	1.506462e-12
50.03	1.000000e-00	1.514122e-12
50.02	1.000000e-00	1.521894e-12
50.01	1.000000e-00	1.529665e-12
50.00	1.000000e-00	1.537437e-12
49.99	1.000000e-00	1.545319e-12
49.98	1.000000e-00	1.553202e-12
49.97	1.000000e-00	1.561196e-12
49.96	1.000000e-00	1.569078e-12
49.95	1.000000e-00	1.577183e-12
49.94	1.000000e-00	1.585176e-12
49.93	1.000000e-00	1.593281e-12
49.92	1.000000e-00	1.601386e-12
49.91	1.000000e-00	1.609601e-12
49.90	1.000000e-00	1.617817e-12
49.89	1.000000e-00	1.626144e-12
49.88	1.000000e-00	1.634470e-12
49.87	1.000000e-00	1.642797e-12
49.86	1.000000e-00	1.651124e-12
49.85	1.000000e-00	1.659561e-12
49.84	1.000000e-00	1.668110e-12
49.83	1.000000e-00	1.676659e-12
49.82	1.000000e-00	1.685208e-12
49.81	1.000000e-00	1.693756e-12
49.80	1.000000e-00	1.702416e-12
49.79	1.000000e-00	1.711187e-12
49.78	1.000000e-00	1.719846e-12
49.77	1.000000e-00	1.728617e-12
49.76	1.000000e-00	1.737499e-12
49.75	1.000000e-00	1.746381e-12
49.74	1.000000e-00	1.755263e-12
49.73	1.000000e-00	1.764255e-12
49.72	1.000000e-00	1.773248e-12
49.71	1.000000e-00	1.782352e-12
49.70	1.000000e-00	1.791456e-12
49.69	1.000000e-00	1.800560e-12
49.68	1.000000e-00	1.809775e-12
49.67	1.000000e-00	1.819100e-12
49.66	1.000000e-00	1.828315e-12
49.65	1.000000e-00	1.837752e-12
49.64	1.000000e-00	1.847078e-12
49.63	1.000000e-00	1.856515e-12
49.62	1.000000e-00	1.866063e-12
49.61	1.000000e-00	1.875500e-12
49.60	1.000000e-00	1.885159e-12
49.59	1.000000e-00	1.894818e-12
49.58	1.000000e-00	1.904477e-12
49.57	1.000000e-00	1.914136e-12
49.56	1.000000e-00	1.924017e-12
49.55	1.000000e-00	1.933786e-12
49.54	1.000000e-00	1.943667e-12
49.53	1.000000e-00	1.953659e-12
49.52	1.000000e-00	1.963651e-12
49.51	1.000000e-00	1.973643e-12
49.50	1.000000e-00	1.983747e-12
49.49	1.000000e-00	1.993850e-12
49.48	1.000000e-00	2.004064e-12
49.47	1.000000e-00	2.014278e-12
49.46	1.000000e-00	2.024603e-12
49.45	1.000000e-00	2.034928e-12
49.44	1.000000e-00	2.045364e-12
49.43	1.000000e-00	2.055800e-12
49.42	1.000000e-00	2.066236e-12
49.41	1.000000e-00	2.076894e-12
49.40	1.000000e-00	2.087441e-12
49.39	1.000000e-00	2.098099e-12
49.38	1.000000e-00	2.108869e-12
49.37	1.000000e-00	2.119638e-12
49.36	1.000000e-00	2.130407e-12
49.35	1.000000e-00	2.141398e-12
49.34	1.000000e-00	2.152278e-12
49.33	1.000000e-00	2.163270e-12
49.32	1.000000e-00	2.174372e-12
49.31	1.000000e-00	2.185474e-12
49.30	1.000000e-00	2.196576e-12
49.29	1.000000e-00	2.207901e-12
49.28	1.000000e-00	2.219114e-12
49.27	1.000000e-00	2.230438e-12
49.26	1.000000e-00	2.241873e-12
49.25	1.000000e-00	2.253309e-12
49.24	1.000000e-00	2.264855e-12
49.23	1.000000e-00	2.276401e-12
49.22	1.000000e-00	2.288059e-12
49.21	1.000000e-00	2.299716e-12
49.20	1.000000e-00	2.311484e-12
49.19	1.000000e-00	2.323364e-12
49.18	1.000000e-00	2.335243e-12
49.17	1.000000e-00	2.347122e-12
49.16	1.000000e-00	2.359113e-12
49.15	1.000000e-00	2.371214e-12
49.14	1.000000e-00	2.383316e-12
49.13	1.000000e-00	2.395528e-12
49.12	1.000000e-00	2.407741e-12
49.11	1.000000e-00	2.420064e-12
49.10	1.000000e-00	2.432388e-12
49.09	1.000000e-00	2.444822e-12
49.08	1.000000e-00	2.457368e-12
49.07	1.000000e-00	2.469913e-12
49.06	1.000000e-00	2.482459e-12
49.05	1.000000e-00	2.495226e-12
49.04	1.000000e-00	2.507994e-12
49.03	1.000000e-00	2.520761e-12
49.02	1.000000e-00	2.533640e-12
49.01	1.000000e-00	2.546630e-12
49.00	1.000000e-00	2.559619e-12
48.99	1.000000e-00	2.572720e-12
48.98	1.000000e-00	2.585820e-12
48.97	1.000000e-00	2.599032e-12
48.96	1.000000e-00	2.612355e-12
48.95	1.000000e-00	2.625677e-12
48.94	1.000000e-00	2.639111e-12
48.93	1.000000e-00	2.652656e-12
48.92	1.000000e-00	2.666201e-12
48.91	1.000000e-00	2.679856e-12
48.90	1.000000e-00	2.693512e-12
48.89	1.000000e-00	2.707279e-12
48.88	1.000000e-00	2.721157e-12
48.87	1.000000e-00	2.735034e-12
48.86	1.000000e-00	2.749023e-12
48.85	1.000000e-00	2.763012e-12
48.84	1.000000e-00	2.777223e-12
48.83	1.000000e-00	2.791323e-12
48.82	1.000000e-00	2.805645e-12
48.81	1.000000e-00	2.819966e-12
48.80	1.000000e-00	2.834399e-12
48.79	1.000000e-00	2.848832e-12
48.78	1.000000e-00	2.863487e-12
48.77	1.000000e-00	2.878031e-12
48.76	1.000000e-00	2.892797e-12
48.75	1.000000e-00	2.907563e-12
48.74	1.000000e-00	2.922440e-12
48.73	1.000000e-00	2.937428e-12
48.72	1.000000e-00	2.952416e-12
48.71	1.000000e-00	2.967515e-12
48.70	1.000000e-00	2.982614e-12
48.69	1.000000e-00	2.997935e-12
48.68	1.000000e-00	3.013256e-12
48.67	1.000000e-00	3.028688e-12
48.66	1.000000e-00	3.044121e-12
48.65	1.000000e-00	3.059664e-12
48.64	1.000000e-00	3.075318e-12
48.63	1.000000e-00	3.091083e-12
48.62	1.000000e-00	3.106848e-12
48.61	1.000000e-00	3.122724e-12
48.60	1.000000e-00	3.138712e-12
48.59	1.000000e-00	3.154699e-12
48.58	1.000000e-00	3.170908e-12
48.57	1.000000e-00	3.187117e-12
48.56	1.000000e-00	3.203326e-12
48.55	1.000000e-00	3.219758e-12
48.54	1.000000e-00	3.236189e-12
48.53	1.000000e-00	3.252731e-12
48.52	1.000000e-00	3.269385e-12
48.51	1.000000e-00	3.286038e-12
48.50	1.000000e-00	3.302913e-12
48.49	1.000000e-00	3.319789e-12
48.48	1.000000e-00	3.336775e-12
48.47	1.000000e-00	3.353762e-12
48.46	1.000000e-00	3.370970e-12
48.45	1.000000e-00	3.388179e-12
48.44	1.000000e-00	3.405498e-12
48.43	1.000000e-00	3.422929e-12
48.42	1.000000e-00	3.440359e-12
48.41	1.000000e-00	3.458012e-12
48.40	1.000000e-00	3.475664e-12
48.39	1.000000e-00	3.493428e-12
48.38	1.000000e-00	3.511302e-12
48.37	1.000000e-00	3.529288e-12
48.36	1.000000e-00	3.547274e-12
48.35	1.000000e-00	3.565481e-12
48.34	1.000000e-00	3.583689e-12
48.33	1.000000e-00	3.602008e-12
48.32	1.000000e-00	3.620437e-12
48.31	1.000000e-00	3.638867e-12
48.30	1.000000e-00	3.657519e-12
48.29	1.000000e-00	3.676170e-12
48.28	1.000000e-00	3.695044e-12
48.27	1.000000e-00	3.713918e-12
48.26	1.000000e-00	3.732903e-12
48.25	1.000000e-00	3.751999e-12
48.24	1.000000e-00	3.771206e-12
48.23	1.000000e-00	3.790412e-12
48.22	1.000000e-00	3.809841e-12
48.21	1.000000e-00	3.829270e-12
48.20	1.000000e-00	3.848921e-12
48.19	1.000000e-00	3.868572e-12
48.18	1.000000e-00	3.888334e-12
48.17	1.000000e-00	3.908207e-12
48.16	1.000000e-00	3.928191e-12
48.15	1.000000e-00	3.948286e-12
48.14	1.000000e-00	3.968492e-12
48.13	1.000000e-00	3.988809e-12
48.12	1.000000e-00	4.009126e-12
48.11	1.000000e-00	4.029665e-12
48.10	1.000000e-00	4.050316e-12
48.09	1.000000e-00	4.070966e-12
48.08	1.000000e-00	4.091838e-12
48.07	1.000000e-00	4.112710e-12
48.06	1.000000e-00	4.133693e-12
48.05	1.000000e-00	4.154899e-12
48.04	1.000000e-00	4.176104e-12
48.03	1.000000e-00	4.197420e-12
48.02	1.000000e-00	4.218959e-12
48.01	1.000000e-00	4.240497e-12
48.00	1.000000e-00	4.262146e-12
47.99	1.000000e-00	4.284018e-12
47.98	1.000000e-00	4.305889e-12
47.97	1.000000e-00	4.327871e-12
47.96	1.000000e-00	4.350076e-12
47.95	1.000000e-00	4.372280e-12
47.94	1.000000e-00	4.394596e-12
47.93	1.000000e-00	4.417133e-12
47.92	1.000000e-00	4.439671e-12
47.91	1.000000e-00	4.462430e-12
47.90	1.000000e-00	4.485190e-12
47.89	1.000000e-00	4.508172e-12
47.88	1.000000e-00	4.531153e-12
47.87	1.000000e-00	4.554357e-12
47.86	1.000000e-00	4.577672e-12
47.85	1.000000e-00	4.601097e-12
47.84	1.000000e-00	4.624634e-12
47.83	1.000000e-00	4.648282e-12
47.82	1.000000e-00	4.672041e-12
47.81	1.000000e-00	4.695910e-12
47.80	1.000000e-00	4.719891e-12
47.79	1.000000e-00	4.744094e-12
47.78	1.000000e-00	4.768297e-12
47.77	1.000000e-00	4.792722e-12
47.76	1.000000e-00	4.817258e-12
47.75	1.000000e-00	4.841794e-12
47.74	1.000000e-00	4.866552e-12
47.73	1.000000e-00	4.891532e-12
47.72	1.000000e-00	4.916512e-12
47.71	1.000000e-00	4.941603e-12
47.70	1.000000e-00	4.966916e-12
47.69	1.000000e-00	4.992340e-12
47.68	1.000000e-00	5.017875e-12
47.67	1.000000e-00	5.043521e-12
47.66	1.000000e-00	5.069278e-12
47.65	1.000000e-00	5.095258e-12
47.64	1.000000e-00	5.121237e-12
47.63	1.000000e-00	5.147438e-12
47.62	1.000000e-00	5.173750e-12
47.61	1.000000e-00	5.200285e-12
47.60	1.000000e-00	5.226819e-12
47.59	1.000000e-00	5.253575e-12
47.58	1.000000e-00	5.280443e-12
47.57	1.000000e-00	5.307421e-12
47.56	1.000000e-00	5.334622e-12
47.55	1.000000e-00	5.361822e-12
47.54	1.000000e-00	5.389245e-12
47.53	1.000000e-00	5.416889e-12
47.52	1.000000e-00	5.444534e-12
47.51	1.000000e-00	5.472400e-12
47.50	1.000000e-00	5.500378e-12
47.49	1.000000e-00	5.528578e-12
47.48	1.000000e-00	5.556777e-12
47.47	1.000000e-00	5.585199e-12
47.46	1.000000e-00	5.613732e-12
47.45	1.000000e-00	5.642486e-12
47.44	1.000000e-00	5.671352e-12
47.43	1.000000e-00	5.700329e-12
47.42	1.000000e-00	5.729528e-12
47.41	1.000000e-00	5.758838e-12
47.40	1.000000e-00	5.788259e-12
47.39	1.000000e-00	5.817902e-12
47.38	1.000000e-00	5.847656e-12
47.37	1.000000e-00	5.877521e-12
47.36	1.000000e-00	5.907608e-12
47.35	1.000000e-00	5.937806e-12
47.34	1.000000e-00	5.968226e-12
47.33	1.000000e-00	5.998757e-12
47.32	1.000000e-00	6.029399e-12
47.31	1.000000e-00	6.060263e-12
47.30	1.000000e-00	6.091239e-12
47.29	1.000000e-00	6.122325e-12
47.28	1.000000e-00	6.153744e-12
47.27	1.000000e-00	6.185163e-12
47.26	1.000000e-00	6.216805e-12
47.25	1.000000e-00	6.248557e-12
47.24	1.000000e-00	6.280532e-12
47.23	1.000000e-00	6.312728e-12
47.22	1.000000e-00	6.344925e-12
47.21	1.000000e-00	6.377454e-12
47.20	1.000000e-00	6.410095e-12
47.19	1.000000e-00	6.442846e-12
47.18	1.000000e-00	6.475820e-12
47.17	1.000000e-00	6.508905e-12
47.16	1.000000e-00	6.542211e-12
47.15	1.000000e-00	6.575629e-12
47.14	1.000000e-00	6.609269e-12
47.13	1.000000e-00	6.643130e-12
47.12	1.000000e-00	6.677103e-12
47.11	1.000000e-00	6.711187e-12
47.10	1.000000e-00	6.745604e-12
47.09	1.000000e-00	6.780021e-12
47.08	1.000000e-00	6.814771e-12
47.07	1.000000e-00	6.849632e-12
47.06	1.000000e-00	6.884604e-12
47.05	1.000000e-00	6.919909e-12
47.04	1.000000e-00	6.955214e-12
47.03	1.000000e-00	6.990852e-12
47.02	1.000000e-00	7.026602e-12
47.01	1.000000e-00	7.062573e-12
47.00	1.000000e-00	7.098655e-12
46.99	1.000000e-00	7.134959e-12
46.98	1.000000e-00	7.171486e-12
46.97	1.000000e-00	7.208123e-12
46.96	1.000000e-00	7.244982e-12
46.95	1.000000e-00	7.282064e-12
46.94	1.000000e-00	7.319367e-12
46.93	1.000000e-00	7.356782e-12
46.92	1.000000e-00	7.394418e-12
46.91	1.000000e-00	7.432277e-12
46.90	1.000000e-00	7.470247e-12
46.89	1.000000e-00	7.508438e-12
46.88	1.000000e-00	7.546852e-12
46.87	1.000000e-00	7.585488e-12
46.86	1.000000e-00	7.624346e-12
46.85	1.000000e-00	7.663314e-12
46.84	1.000000e-00	7.702505e-12
46.83	1.000000e-00	7.741918e-12
46.82	1.000000e-00	7.781553e-12
46.81	1.000000e-00	7.821299e-12
46.80	1.000000e-00	7.861378e-12
46.79	1.000000e-00	7.901568e-12
46.78	1.000000e-00	7.941980e-12
46.77	1.000000e-00	7.982615e-12
46.76	1.000000e-00	8.023471e-12
46.75	1.000000e-00	8.064549e-12
46.74	1.000000e-00	8.105738e-12
46.73	1.000000e-00	8.147261e-12
46.72	1.000000e-00	8.188894e-12
46.71	1.000000e-00	8.230749e-12
46.70	1.000000e-00	8.272938e-12
46.69	1.000000e-00	8.315237e-12
46.68	1.000000e-00	8.357759e-12
46.67	1.000000e-00	8.400503e-12
46.66	1.000000e-00	8.443468e-12
46.65	1.000000e-00	8.486656e-12
46.64	1.000000e-00	8.530066e-12
46.63	1.000000e-00	8.573808e-12
46.62	1.000000e-00	8.617662e-12
46.61	1.000000e-00	8.661738e-12
46.60	1.000000e-00	8.706036e-12
46.59	1.000000e-00	8.750556e-12
46.58	1.000000e-00	8.795298e-12
46.57	1.000000e-00	8.840373e-12
46.56	1.000000e-00	8.885559e-12
46.55	1.000000e-00	8.931078e-12
46.54	1.000000e-00	8.976708e-12
46.53	1.000000e-00	9.022671e-12
46.52	1.000000e-00	9.068857e-12
46.51	1.000000e-00	9.115153e-12
46.50	1.000000e-00	9.161893e-12
46.49	1.000000e-00	9.208745e-12
46.48	1.000000e-00	9.255818e-12
46.47	1.000000e-00	9.303225e-12
46.46	1.000000e-00	9.350742e-12
46.45	1.000000e-00	9.398593e-12
46.44	1.000000e-00	9.446777e-12
46.43	1.000000e-00	9.495071e-12
46.42	1.000000e-00	9.543588e-12
46.41	1.000000e-00	9.592438e-12
46.40	1.000000e-00	9.641510e-12
46.39	1.000000e-00	9.690915e-12
46.38	1.000000e-00	9.740431e-12
46.37	1.000000e-00	9.790280e-12
46.36	1.000000e-00	9.840351e-12
46.35	1.000000e-00	9.890755e-12
46.34	1.000000e-00	9.941381e-12
46.33	1.000000e-00	9.992229e-12
46.32	1.000000e-00	1.004330e-11
46.31	1.000000e-00	1.009470e-11
46.30	1.000000e-00	1.014644e-11
46.29	1.000000e-00	1.019829e-11
46.28	1.000000e-00	1.025047e-11
46.27	1.000000e-00	1.030298e-11
46.26	1.000000e-00	1.035572e-11
46.25	1.000000e-00	1.040867e-11
46.24	1.000000e-00	1.046196e-11
46.23	1.000000e-00	1.051548e-11
46.22	1.000000e-00	1.056921e-11
46.21	1.000000e-00	1.062339e-11
46.20	1.000000e-00	1.067768e-11
46.19	1.000000e-00	1.073230e-11
46.18	1.000000e-00	1.078726e-11
46.17	1.000000e-00	1.084244e-11
46.16	1.000000e-00	1.089795e-11
46.15	1.000000e-00	1.095368e-11
46.14	1.000000e-00	1.100975e-11
46.13	1.000000e-00	1.106604e-11
46.12	1.000000e-00	1.112277e-11
46.11	1.000000e-00	1.117961e-11
46.10	1.000000e-00	1.123690e-11
46.09	1.000000e-00	1.129430e-11
46.08	1.000000e-00	1.135214e-11
46.07	1.000000e-00	1.141021e-11
46.06	1.000000e-00	1.146860e-11
46.05	1.000000e-00	1.152733e-11
46.04	1.000000e-00	1.158629e-11
46.03	1.000000e-00	1.164557e-11
46.02	1.000000e-00	1.170519e-11
46.01	1.000000e-00	1.176514e-11
46.00	1.000000e-00	1.182532e-11
45.99	1.000000e-00	1.188583e-11
45.98	1.000000e-00	1.194667e-11
45.97	1.000000e-00	1.200773e-11
45.96	1.000000e-00	1.206923e-11
45.95	1.000000e-00	1.213096e-11
45.94	1.000000e-00	1.219302e-11
45.93	1.000000e-00	1.225542e-11
45.92	1.000000e-00	1.231815e-11
45.91	1.000000e-00	1.238121e-11
45.90	1.000000e-00	1.244460e-11
45.89	1.000000e-00	1.250833e-11
45.88	1.000000e-00	1.257228e-11
45.87	1.000000e-00	1.263667e-11
45.86	1.000000e-00	1.270128e-11
45.85	1.000000e-00	1.276634e-11
45.84	1.000000e-00	1.283162e-11
45.83	1.000000e-00	1.289735e-11
45.82	1.000000e-00	1.296330e-11
45.81	1.000000e-00	1.302969e-11
45.80	1.000000e-00	1.309630e-11
45.79	1.000000e-00	1.316336e-11
45.78	1.000000e-00	1.323075e-11
45.77	1.000000e-00	1.329847e-11
45.76	1.000000e-00	1.336653e-11
45.75	1.000000e-00	1.343492e-11
45.74	1.000000e-00	1.350364e-11
45.73	1.000000e-00	1.357281e-11
45.72	1.000000e-00	1.364231e-11
45.71	1.000000e-00	1.371214e-11
45.70	1.000000e-00	1.378231e-11
45.69	1.000000e-00	1.385281e-11
45.68	1.000000e-00	1.392375e-11
45.67	1.000000e-00	1.399503e-11
45.66	1.000000e-00	1.406664e-11
45.65	1.000000e-00	1.413858e-11
45.64	1.000000e-00	1.421097e-11
45.63	1.000000e-00	1.428369e-11
45.62	1.000000e-00	1.435685e-11
45.61	1.000000e-00	1.443035e-11
45.60	1.000000e-00	1.450418e-11
45.59	1.000000e-00	1.457845e-11
45.58	1.000000e-00	1.465306e-11
45.57	1.000000e-00	1.472800e-11
45.56	1.000000e-00	1.480338e-11
45.55	1.000000e-00	1.487921e-11
45.54	1.000000e-00	1.495537e-11
45.53	1.000000e-00	1.503186e-11
45.52	1.000000e-00	1.510880e-11
45.51	1.000000e-00	1.518619e-11
45.50	1.000000e-00	1.526390e-11
45.49	1.000000e-00	1.534206e-11
45.48	1.000000e-00	1.542055e-11
45.47	1.000000e-00	1.549949e-11
45.46	1.000000e-00	1.557876e-11
45.45	1.000000e-00	1.565859e-11
45.44	1.000000e-00	1.573874e-11
45.43	1.000000e-00	1.581923e-11
45.42	1.000000e-00	1.590028e-11
45.41	1.000000e-00	1.598166e-11
45.40	1.000000e-00	1.606348e-11
45.39	1.000000e-00	1.614564e-11
45.38	1.000000e-00	1.622835e-11
45.37	1.000000e-00	1.631140e-11
45.36	1.000000e-00	1.639489e-11
45.35	1.000000e-00	1.647882e-11
45.34	1.000000e-00	1.656320e-11
45.33	1.000000e-00	1.664791e-11
45.32	1.000000e-00	1.673317e-11
45.31	1.000000e-00	1.681877e-11
45.30	1.000000e-00	1.690492e-11
45.29	1.000000e-00	1.699141e-11
45.28	1.000000e-00	1.707845e-11
45.27	1.000000e-00	1.716582e-11
45.26	1.000000e-00	1.725375e-11
45.25	1.000000e-00	1.734202e-11
45.24	1.000000e-00	1.743083e-11
45.23	1.000000e-00	1.752010e-11
45.22	1.000000e-00	1.760980e-11
45.21	1.000000e-00	1.769995e-11
45.20	1.000000e-00	1.779055e-11
45.19	1.000000e-00	1.788159e-11
45.18	1.000000e-00	1.797318e-11
45.17	1.000000e-00	1.806510e-11
45.16	1.000000e-00	1.815759e-11
45.15	1.000000e-00	1.825062e-11
45.14	1.000000e-00	1.834399e-11
45.13	1.000000e-00	1.843792e-11
45.12	1.000000e-00	1.853229e-11
45.11	1.000000e-00	1.862721e-11
45.10	1.000000e-00	1.872258e-11
45.09	1.000000e-00	1.881839e-11
45.08	1.000000e-00	1.891476e-11
45.07	1.000000e-00	1.901157e-11
45.06	1.000000e-00	1.910894e-11
45.05	1.000000e-00	1.920675e-11
45.04	1.000000e-00	1.930500e-11
45.03	1.000000e-00	1.940392e-11
45.02	1.000000e-00	1.950329e-11
45.01	1.000000e-00	1.960310e-11
45.00	1.000000e-00	1.970346e-11
44.99	1.000000e-00	1.980427e-11
44.98	1.000000e-00	1.990574e-11
44.97	1.000000e-00	2.000766e-11
44.96	1.000000e-00	2.011002e-11
44.95	1.000000e-00	2.021305e-11
44.94	1.000000e-00	2.031653e-11
44.93	1.000000e-00	2.042055e-11
44.92	1.000000e-00	2.052503e-11
44.91	1.000000e-00	2.063016e-11
44.90	1.000000e-00	2.073575e-11
44.89	1.000000e-00	2.084199e-11
44.88	1.000000e-00	2.094869e-11
44.87	1.000000e-00	2.105593e-11
44.86	1.000000e-00	2.116374e-11
44.85	1.000000e-00	2.127210e-11
44.84	1.000000e-00	2.138101e-11
44.83	1.000000e-00	2.149048e-11
44.82	1.000000e-00	2.160050e-11
44.81	1.000000e-00	2.171108e-11
