Gene 1	Gene 2	Reprod BP	Reprod PB	Reprod PP	Literature	PullDown	PullDown Exact	Common baits	Common bait count BP	Common bait count PB	Gene 2 wanted	Prey redund level	Interolog	Mock	Prey PullDown Count	Bait geneid match	Prey geneid match	Bait and Prey geneid match	orf=0	Basic filter	Bait motifs	Prey motifs	Prey motif max	BP MMIs	PB MMIs	PP MMIs
1869	81542	1	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	1	1	0	0			0			
1869	6621	1	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	1	1	1	0			0			
1869	4009	2	0	0			0	1869_1138..1311	1	0	TF	2.0		0	0	1	2	2	0	0			0			
1869	1962	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	8925	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	0			0			
1869	221692	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	777	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	771	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	55684	1	0	0			0	1869_1138..1311	1	0		1.0		1	0	1	1	1	1	0			0			
1869	54345	1	0	0			0	1869_1138..1311	1	0	TF	1.0		1	0	1	1	1	0	0			0			
1869	80705	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	2977	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	5362	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	5361	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	10825	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	10943	1	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	1	1	1	0			0			
1869	4301	1	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	1	1	0	0			0			
1869	9472	2	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	2	2	1	0			0			
1869	23047	2	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	2	2	1	0			0			
1869	1267	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	23040	3	0	0			0	1869_1138..1311	1	0	TF	1.3333333333333333		3	0	1	3	3	0	0			0			
1869	260338	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	226	2	0	0			0	1869_1138..1311	1	0		2.0		0	0	1	2	2	0	0			0			
1869	30837	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	286480	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	2521	1	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	1	1	1	0			0			
1869	55856	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	0			0			
1869	4676	1	0	0			0	1869_1138..1311	1	0		1.0		1	0	1	1	1	1	0			0			
1869	2246	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	283547	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	284260	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	2241	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	9378	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	144453	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	63827	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	8028	1	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	1	1	0	0			0			
1869	9826	1	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	1	1	0	0			0			
1869	5757	1	0	0			0	1869_1138..1311	1	0	TF	1.0		1	0	1	1	1	1	0		Prothymosin	1			
1869	5754	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	79977	1	0	0			0	1869_1138..1311	1	0		0.0		0	0	1	1	1	0	0			0			
1869	338414	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	7447	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	55105	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	5599	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	343641	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	5611	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	56924	2	0	0			0	1869_1138..1311	1	0		0.0		0	0	1	2	2	0	0			0			
1869	9575	2	0	0			0	1869_1138..1311	1	0	TF	1.0		2	0	1	2	2	0	0			0			
1869	85415	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	10752	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	1			0			
1869	25957	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	0			0			
1869	53942	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	55384	2	0	0			0	1869_1138..1311	1	0		0.5		0	0	1	2	2	0	0			0			
1869	9092	3	0	0			0	1869_1138..1311	1	0		2.6666666666666665		3	0	1	3	3	0	0			0			
1869	6709	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	0			0			
1869	368880	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	51690	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	9308	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	114112	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	9712	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	23302	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	401131	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	5099	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	51366	1	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	1	1	1	0			0			
1869	22990	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	55422	1	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	1	1	0	0			0			
1869	55425	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	7534	2	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	2	2	1	0			0			
1869	221002	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	3529012	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	9758	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	10499	1	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	1	1	0	0			0			
1869	84457	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	7029	2	0	0	8755520,9368098		0	1869_1138..1311	1	0	TF	1.0		0	0	1	2	2	0	0			0			
1869	219771	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	84961	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	10985	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	0			0			
1869	91942	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	0			0			
1869	6772	1	0	0		OK	1	1869_1138..1311	1	0	TF	1.0		0	1	1	1	1	1	1			0			
1869	728103	1	0	0			0	1869_1138..1311	1	0		0.0		0	0	1	1	1	0	0			0			
1869	27158	27	0	0			0	1869_1138..1311	1	0		0.0		27	0	1	27	27	0	0			0			
1869	51742	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	1			0			
1869	391634	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	283455	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	577	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	0			0			
1869	182867	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	442707	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	55819	1	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	1	1	0	0			0			
1869	614321	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	10914	1	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	1	1	0	0			0			
1869	57551	1	0	0			0	1869_1138..1311	1	0		0.0		0	0	1	1	1	0	0			0			
1869	1211	1	0	0			0	1869_1138..1311	1	0		0.0		1	0	1	1	1	0	0			0			
1869	375056	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	23645	1	0	0			0	1869_1138..1311	1	0		1.0		1	0	1	1	1	1	0			0			
1869	463	1	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	1	1	1	0			0			
1869	7482	17	0	0			0	1869_1138..1311	1	0		5.6470588235294121		17	0	1	17	17	0	0			0			
1869	6957	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	4685	1	0	0			0	1869_1138..1311	1	0		0.0		0	0	1	1	1	0	0			0			
1869	345557	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	646531	1	0	0			0	1869_1138..1311	1	0		0.0		0	0	1	1	1	0	0			0			
1869	1105	1	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	1	1	0	0			0			
1869	26120	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	2517	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	114805	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	26047	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	9612	1	0	0		OK	1	1869_1138..1311	1	0	TF	1.0		0	1	1	1	1	1	1			0			
1869	9349	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	0			0			
1869	10165	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	23181	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	3535	1	0	0			0	1869_1138..1311	1	0		1.0		1	0	1	1	1	0	0			0			
1869	9399	2	0	0			0	1869_1138..1311	1	0		2.0		0	0	1	2	2	2	2			0			
1869	9181	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	0			0			
1869	3831	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	0			0			
1869	79840	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	6416	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	84079	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	2037	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	644316	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	6229	1	0	0			0	1869_1138..1311	1	0	RP,RP	1.0		0	0	1	1	1	1	0			0			
1869	340554	1	0	0			0	1869_1138..1311	1	0		0.0		0	0	1	1	1	0	0			0			
1869	55608	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	10466	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	6733	1	0	0			0	1869_1138..1311	1	0		0.0		0	0	1	1	1	0	0			0			
1869	4325065	1	0	0			0	1869_1138..1311	1	0		0.0		0	0	1	1	1	0	0			0			
1869	9045	1	0	0			0	1869_1138..1311	1	0		0.0		0	0	1	1	1	0	0			0			
1869	4155	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	351	3	0	0			0	1869_1138..1311	1	0	Ctm	1.0		1	0	1	3	3	1	0			0			
1869	9922	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	51317	1	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	1	1	0	0			0			
1869	805	1	0	0			0	1869_1138..1311	1	0	CALM,CALM,CALM	1.0		0	0	1	1	1	0	0			0			
1869	210	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	3326	1	0	0			0	1869_1138..1311	1	0	HSP,HSP,HSP,HSP,HSP,HSP,HSP,HSP,HSP,HSP,HSP,HSP,HSP,HSP	1.0		1	0	1	1	1	1	0		HSP90	1			
1869	55691	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	55915	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	79149	1	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	1	1	0	0			0			
1869	150468	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	4651	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	400867	1	0	0			0	1869_1138..1311	1	0		0.0		0	0	1	1	1	0	0			0			
1869	388358	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	4336	1	0	0			0	1869_1138..1311	1	0		1.0		1	0	1	1	1	0	0			0			
1869	677	1	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	1	1	0	0			0			
1869	673	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	0			0			
1869	29994	1	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	1	1	1	0			0			
1869	2554	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	90529	1	0	0			0	1869_1138..1311	1	0		0.0		0	0	1	1	1	0	0			0			
1869	3037	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	57608	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	0			0			
1869	4131	1	0	0			0	1869_1138..1311	1	0		0.0		1	0	1	1	1	1	0			0			
1869	283554	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0		Transposase_22	1			
1869	200150	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	72371	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	5155	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	4208	1	0	0			0	1869_1138..1311	1	0	TF	0.0		0	0	1	1	1	0	0			0			
1869	9853	1	0	0			0	1869_1138..1311	1	0		1.0		1	0	1	1	1	0	0			0			
1869	5602	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	51451	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	727973	1	0	0			0	1869_1138..1311	1	0		0.0		0	0	1	1	1	0	0			0			
1869	79966	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	0			0			
1869	441194	1	0	0			0	1869_1138..1311	1	0		0.0		0	0	1	1	1	0	0			0			
1869	89797	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	125168	19	0	0			0	1869_1138..1311	1	0	Other	2.5263157894736841		15	0	1	19	19	0	0			0			
1869	57511	1	0	0			0	1869_1138..1311	1	0		0.0		0	0	1	1	1	0	0			0			
1869	10135	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	9649	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	138046	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	9312	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	84726	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	7277	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	1			0			
1869	120935	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	51422	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	2784001	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	7543	1	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	1	1	0	0			0			
1869	2903	2	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	2	2	0	0			0			
1869	84448	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	117852	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	220296	1	0	0			0	1869_1138..1311	1	0		0.0		0	0	1	1	1	0	0			0			
1869	10554	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	10550	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	55799	1	0	0			0	1869_1138..1311	1	0		0.0		1	0	1	1	1	0	0			0			
1869	54796	1	0	0			0	1869_1138..1311	1	0	TF	1.0		0	0	1	1	1	0	0			0			
1869	1981	1	0	0			0	1869_1138..1311	1	0		0.0		0	0	1	1	1	1	0			0			
1869	731340	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	0			0			
1869	55640	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	63978	1	0	0			0	1869_1138..1311	1	0	TF	0.0		0	0	1	1	1	0	0			0			
1869	342538	1	0	0			0	1869_1138..1311	1	0		1.0		1	0	1	1	1	1	0			0			
1869	224	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	0			0			
1869	29793	6	0	0			0	1869_1138..1311	1	0		1.1666666666666667		6	0	1	6	6	0	0			0			
1869	601	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	9108	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	344807	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	23105	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	5521	2	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	2	2	0	0			0			
1869	401509	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	3739	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	79921	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	57162	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	0			0			
1869	23033	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	10071	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	23215	1	0	0			0	1869_1138..1311	1	0		0.0		0	0	1	1	1	1	0			0			
1869	340351	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	23195	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	0			0			
1869	8411	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	26504	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	482	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	481	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	160418	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	6546	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	160824	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	237213	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	643171	1	0	0			0	1869_1138..1311	1	0		0.0		0	0	1	1	1	0	0			0			
1869	8997	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
1869	476	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	1	0			0			
1869	219539	1	0	0			0	1869_1138..1311	1	0		1.0		0	0	1	1	1	0	0			0			
3725	127018	1	0	0			0	3725_502..957	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	1718	1	0	0			0	3725_502..957	1	0		0.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	84623	1	0	1333			0	3725_502..957,4602_268..579,4193_all,5092_all,2353_349..633,4087_all,2113_all,865_all,2353_all,6760_all,7185_all,7024_all,7849_all	1	0	Other,Other,Other	0.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	64478	1	0	136			0	3725_502..957,5092_all,4087_all,2113_all,2353_all,2908_all	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	4026	1	0	4			0	865_all,3725_502..957,4087_all,2113_1000..1254	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	23361	1	0	0			0	3725_502..957	1	0	TF	1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	6727	1	0	193			0	3725_502..957,4602_268..579,2353_349..633,865_all,2353_all,2113_all,2908_all	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun	SRP14	1			
3725	6951	1	0	0			0	3725_502..957	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	10458	1	0	9			0	3725_502..957,4193_all	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	10101	1	0	0			0	3725_502..957	1	0		0.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	4782	1	0	4			0	865_all,3725_502..957,5092_all,2908_all	1	0	TF	0.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	196074	1	0	121			0	3725_502..957,2113_1000..1254,2353_349..633	1	0		0.0		1	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	5820	1	0	0			0	3725_502..957	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	5988	1	0	0			0	3725_502..957	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	9289	1	0	0			0	3725_502..957	1	0		0.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	729655	1	0	2			0	3725_502..957,2353_all	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	728950	1	0	0			0	3725_502..957	1	0		0.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	51308	1	0	0			0	3725_502..957	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	4140	1	0	62			0	3725_502..957,4087_all,2353_349..633	1	0		0.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	1944	1	0	0			0	3725_502..957	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	80333	1	0	814			0	3725_502..957,4602_268..579,4193_all,5092_all,2353_349..633,4087_all,2113_all,2353_all,6760_all,7024_all,2908_all	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	10580	2	0	17			0	3725_502..957,4193_all,4087_all,865_all,2353_all,7185_all	1	0		1.0		1	0	1	2	2	0	0	bZIP_1,bZIP_2,Jun		0			
3725	55761	1	0	0			0	3725_502..957	1	0		0.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	407977	1	0	0			0	3725_502..957	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	811	1	0	405			0	3725_502..957,5092_all,2353_349..633,4087_all,2113_all,2353_all,7024_all,2113_1000..1254,2908_all	1	0	TF	1.0		0	0	1	1	1	1	0	bZIP_1,bZIP_2,Jun		0			
3725	221061	7	0	145			0	3725_502..957,4193_all,5092_all,4087_all,2113_all,865_all,2908_all	1	0		0.0		7	0	1	7	7	0	0	bZIP_1,bZIP_2,Jun		0			
3725	51062	1	0	0			0	3725_502..957	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	18779	1	0	0			0	3725_502..957	1	0		0.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	84530	1	0	12			0	3725_502..957,2908_all,4193_all,2353_all	1	0	TF	1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	2917	1	0	262			0	865_all,3725_502..957,2353_all,5092_all,2113_all	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	149844	1	0	60			0	3725_502..957,2353_349..633	1	0		0.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	55909	1	0	0			0	3725_502..957	1	0		0.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	152002	1	0	0			0	3725_502..957	1	0		0.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	9881	1	0	3			0	865_all,3725_all,7849_all	1	0		0.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	1496	2	0	79			0	3725_502..957,4193_all,4087_all,2353_349..633,2353_all,2113_1000..1254,2908_all	1	0		1.0		0	0	1	2	2	0	0	bZIP_1,bZIP_2,Jun		0			
3725	77684	1	0	0			0	3725_all	1	0		0.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	3391236	1	0	0			0	3725_all	1	0		0.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	31065	1	0	0			0	3725_all	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	6844	1	0	1			0	3725_502..957,7185_all	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	347689	1	0	11			0	3725_502..957,7024_all,4193_all,2908_all	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	79135	1	0	0			0	3725_502..957	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	57720	1	0	2			0	3725_502..957,2113_1000..1254,7185_all	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
3725	4738	1	0	128			0	3725_502..957,2113_all	1	0		1.0		0	0	1	1	1	1	0	bZIP_1,bZIP_2,Jun	ubiquitin	1			
3725	79033	1	0	61			0	3725_502..957,5092_all,2353_349..633	1	0		1.0		0	0	1	1	1	0	0	bZIP_1,bZIP_2,Jun		0			
